date,product_id,warehouse_id,stock_on_hand,stock_received,stock_sold
2024-10-13,41,2,269,36,37
2024-10-13,70,2,117,24,24
2024-10-13,137,2,54,39,23
2024-10-13,119,3,181,17,5
2024-10-13,112,3,243,2,8
2024-10-13,59,3,123,20,19
2024-10-13,136,3,106,49,5
2024-10-13,19,3,269,29,14
2024-10-13,135,3,174,38,13
2024-10-13,25,3,78,26,21
2024-10-13,146,3,188,1,3
2024-10-13,150,3,161,16,35
2024-10-13,24,3,263,2,31
2024-10-13,72,3,223,24,9
2024-10-13,95,3,160,21,5
2024-10-13,50,3,250,5,33
2024-10-13,80,3,96,14,22
2024-10-13,105,3,156,7,12
2024-10-13,30,3,159,10,17
2024-10-13,63,3,32,2,12
2024-10-13,134,3,207,1,7
2024-10-13,104,3,207,31,19
2024-10-13,22,3,165,11,21
2024-10-13,106,3,113,18,25
2024-10-13,82,3,88,20,34
2024-10-13,117,3,159,25,32
2024-10-13,77,3,52,15,7
2024-10-13,131,3,274,40,6
2024-10-13,110,3,57,8,33
2024-10-13,142,3,206,30,23
2024-10-13,20,3,289,40,5
2024-10-13,8,3,158,31,26
2024-10-13,138,3,219,37,23
2024-10-13,98,3,169,21,1
2024-10-13,100,3,203,24,5
2024-10-13,130,3,21,5,33
2024-10-13,33,3,174,16,26
2024-10-13,15,3,71,20,23
2024-10-13,55,3,185,0,30
2024-10-13,85,3,222,16,4
2024-10-13,145,3,144,20,4
2024-10-13,60,3,252,3,34
2024-10-13,88,3,289,28,4
2024-10-13,96,3,76,23,35
2024-10-13,109,3,180,43,35
2024-10-13,16,3,88,45,36
2024-10-13,42,3,312,48,31
2024-10-13,97,3,225,35,39
2024-10-13,83,3,132,29,34
2024-10-13,102,3,30,32,38
2024-10-13,51,3,192,43,3
2024-10-13,61,3,202,21,0
2024-10-13,54,3,207,27,4
2024-10-13,58,4,58,28,30
2024-10-13,44,4,249,36,12
2024-10-13,127,4,25,12,18
2024-10-13,124,4,34,14,29
2024-10-13,19,4,126,49,5
2024-10-13,89,4,272,33,4
2024-10-13,68,4,269,32,8
2024-10-13,82,4,153,49,14
2024-10-13,61,4,32,24,16
2024-10-13,136,4,279,21,27
2024-10-13,25,4,116,7,30
2024-10-13,118,4,317,49,19
2024-10-13,138,4,62,33,19
2024-10-13,84,4,180,4,37
2024-10-13,133,4,208,24,37
2024-10-13,103,4,93,28,7
2024-10-13,28,4,221,27,15
2024-10-13,114,4,228,4,37
2024-10-13,92,4,216,39,7
2024-10-13,90,4,156,24,18
2024-10-13,96,4,209,31,9
2024-10-13,142,4,136,7,36
2024-10-13,48,4,48,47,20
2024-10-13,22,4,242,48,33
2024-10-13,3,4,79,47,29
2024-10-13,122,4,203,37,13
2024-10-13,149,4,129,32,26
2024-10-13,94,4,267,39,5
2024-10-13,49,4,61,6,37
2024-10-13,119,4,253,0,12
2024-10-13,66,4,62,49,17
2024-10-13,64,4,73,1,1
2024-10-13,73,4,228,5,23
2024-10-13,146,4,124,31,10
2024-10-13,95,4,186,43,13
2024-10-13,116,4,58,11,6
2024-10-13,79,4,26,2,32
2024-10-13,100,4,228,42,31
2024-10-13,107,4,25,30,36
2024-10-13,104,4,252,46,26
2024-10-13,80,4,271,41,22
2024-10-13,130,4,16,1,32
2024-10-13,71,4,55,36,19
2024-10-13,46,4,119,22,26
2024-10-13,108,4,185,6,31
2024-10-13,4,4,148,1,4
2024-10-13,109,4,223,6,21
2024-10-13,29,4,82,30,10
2024-10-13,74,4,231,25,34
2024-10-13,141,4,274,20,8
2024-10-14,34,1,165,15,5
2024-10-14,144,1,36,26,30
2024-10-14,104,1,70,31,21
2024-10-14,143,1,128,11,19
2024-10-14,19,1,284,40,34
2024-10-14,57,1,325,43,0
2024-10-14,102,1,74,23,35
2024-10-14,36,1,109,7,13
2024-10-14,42,1,301,24,6
2024-10-14,15,1,149,39,18
2024-10-14,53,1,166,46,3
2024-10-14,101,1,103,14,10
2024-10-14,50,1,199,25,26
2024-10-14,78,1,335,43,0
2024-10-14,69,1,125,18,29
2024-10-14,116,1,202,32,5
2024-10-14,8,1,136,9,36
2024-10-14,121,1,75,16,29
2024-10-14,95,1,61,11,22
2024-10-14,86,1,112,27,32
2024-10-14,60,1,92,27,37
2024-10-14,75,1,9,1,39
2024-10-14,3,1,174,24,8
2024-10-14,146,1,204,1,1
2024-10-14,129,1,72,6,10
2024-10-14,46,1,140,22,25
2024-10-14,113,1,198,23,2
2024-10-14,107,1,123,38,32
2024-10-14,18,1,17,9,12
2024-10-14,49,1,280,2,9
2024-10-14,92,1,83,35,14
2024-10-14,138,1,166,27,12
2024-10-14,96,1,78,16,4
2024-10-14,24,1,222,49,23
2024-10-14,30,1,211,25,35
2024-10-14,139,1,186,40,20
2024-10-14,142,1,123,11,27
2024-10-14,41,1,135,35,0
2024-10-14,22,1,104,20,27
2024-10-14,127,1,162,39,17
2024-10-14,27,1,33,20,13
2024-10-14,100,1,251,4,17
2024-10-14,74,1,228,9,35
2024-10-14,44,1,152,20,26
2024-10-14,93,1,49,9,23
2024-10-14,10,1,239,33,12
2024-10-14,29,1,66,29,27
2024-10-14,83,1,143,43,35
2024-10-14,80,1,249,47,7
2024-10-14,110,1,10,9,26
2024-10-14,58,2,203,16,18
2024-10-14,135,2,181,5,8
2024-10-14,141,2,128,23,4
2024-10-14,112,2,255,31,11
2024-10-14,93,2,232,25,11
2024-10-14,121,2,249,13,39
2024-10-14,2,2,272,5,31
2024-10-14,117,2,89,8,18
2024-10-14,25,2,175,13,6
2024-10-14,92,2,256,44,26
2024-10-14,144,2,212,1,8
2024-10-14,70,2,201,2,20
2024-10-14,98,2,244,45,2
2024-10-14,37,2,79,18,20
2024-10-14,90,2,273,18,35
2024-10-14,96,2,146,7,33
2024-10-14,128,2,293,35,11
2024-10-14,45,2,200,46,25
2024-10-14,62,2,107,7,37
2024-10-14,94,2,36,20,35
2024-10-14,102,2,81,16,28
2024-10-14,110,2,190,23,1
2024-10-14,142,2,152,21,38
2024-10-14,134,2,140,47,14
2024-10-14,30,2,292,7,6
2024-10-14,40,2,171,10,33
2024-10-14,19,2,240,29,22
2024-10-14,18,2,63,42,15
2024-10-14,80,2,84,1,34
2024-10-14,29,2,122,13,15
2024-10-14,65,2,174,46,23
2024-10-14,122,2,155,16,0
2024-10-14,55,2,136,46,35
2024-10-14,116,2,137,21,23
2024-10-14,28,2,208,13,14
2024-10-14,113,2,149,49,9
2024-10-14,137,2,16,14,26
2024-10-14,48,2,298,37,34
2024-10-14,111,2,192,32,34
2024-10-14,130,2,159,41,13
2024-10-14,27,2,264,28,21
2024-10-14,49,2,256,30,20
2024-10-14,26,2,272,26,39
2024-10-14,59,2,288,27,22
2024-10-14,7,2,223,26,3
2024-10-14,13,2,148,43,34
2024-10-14,9,2,168,39,13
2024-10-14,118,2,178,30,32
2024-10-14,84,2,73,33,3
2024-10-14,88,2,330,46,10
2024-10-14,26,3,52,41,28
2024-10-14,89,3,172,12,12
2024-10-14,134,3,178,37,28
2024-10-14,147,3,179,47,28
2024-10-14,88,3,136,12,5
2024-10-14,23,3,221,10,15
2024-10-14,61,3,26,31,38
2024-10-14,69,3,19,16,35
2024-10-14,86,3,279,8,3
2024-10-14,25,3,110,15,17
2024-10-14,41,3,177,35,2
2024-10-14,95,3,157,28,33
2024-10-14,17,3,273,11,30
2024-10-14,34,3,56,16,16
2024-10-14,106,3,236,49,16
2024-10-14,144,3,73,49,21
2024-10-14,105,3,102,23,27
2024-10-14,21,3,158,48,6
2024-10-14,122,3,54,29,20
2024-10-14,56,3,255,10,34
2024-10-14,47,3,231,28,3
2024-10-14,46,3,250,21,16
2024-10-14,75,3,214,6,2
2024-10-14,119,3,59,28,7
2024-10-14,65,3,258,24,20
2024-10-14,71,3,89,17,37
2024-10-14,7,3,231,14,8
2024-10-14,15,3,156,21,19
2024-10-14,77,3,86,44,5
2024-10-14,67,3,0,0,33
2024-10-14,51,3,234,7,34
2024-10-14,14,3,92,2,5
2024-10-14,40,3,217,8,35
2024-10-14,113,3,75,35,21
2024-10-14,87,3,175,6,19
2024-10-14,48,3,241,37,8
2024-10-14,27,3,241,4,5
2024-10-14,43,3,172,46,17
2024-10-14,97,3,248,49,32
2024-10-14,45,3,145,16,35
2024-10-14,9,3,234,14,1
2024-10-14,12,3,247,35,13
2024-10-14,130,3,258,33,33
2024-10-14,115,3,230,41,3
2024-10-14,79,3,76,23,5
2024-10-14,68,3,221,1,8
2024-10-14,52,3,274,48,20
2024-10-14,120,3,303,17,0
2024-10-14,73,3,95,17,23
2024-10-14,55,3,188,9,37
2024-10-14,147,4,83,2,26
2024-10-14,84,4,200,3,22
2024-10-14,126,4,100,47,13
2024-10-14,134,4,162,26,26
2024-10-14,110,4,167,15,39
2024-10-14,6,4,106,8,26
2024-10-14,135,4,174,7,12
2024-10-14,116,4,37,25,38
2024-10-14,127,4,145,30,3
2024-10-14,46,4,285,49,34
2024-10-14,34,4,129,19,22
2024-10-14,51,4,130,33,26
2024-10-14,5,4,107,5,2
2024-10-14,107,4,245,20,25
2024-10-14,125,4,167,12,29
2024-10-14,131,4,61,42,35
2024-10-14,91,4,258,36,20
2024-10-14,97,4,122,8,14
2024-10-14,57,4,272,16,31
2024-10-14,36,4,217,29,36
2024-10-14,129,4,203,27,30
2024-10-14,19,4,68,36,3
2024-10-14,122,4,304,27,22
2024-10-14,29,4,71,0,1
2024-10-14,99,4,152,8,6
2024-10-14,136,4,102,18,21
2024-10-14,94,4,16,25,30
2024-10-14,14,4,160,34,12
2024-10-14,52,4,277,34,30
2024-10-14,103,4,69,42,17
2024-10-14,4,4,286,18,21
2024-10-14,10,4,77,20,12
2024-10-14,44,4,261,29,10
2024-10-14,75,4,225,7,23
2024-10-14,108,4,127,29,13
2024-10-14,64,4,81,38,5
2024-10-14,2,4,177,38,25
2024-10-14,62,4,207,16,35
2024-10-14,25,4,147,8,4
2024-10-14,123,4,39,6,1
2024-10-14,115,4,252,21,23
2024-10-14,30,4,71,0,23
2024-10-14,133,4,175,29,7
2024-10-14,117,4,323,46,22
2024-10-14,65,4,51,7,32
2024-10-14,150,4,176,16,39
2024-10-14,43,4,224,24,2
2024-10-14,32,4,94,13,8
2024-10-14,13,4,184,2,5
2024-10-14,140,4,184,41,5
2024-10-15,78,1,49,6,9
2024-10-15,85,1,192,23,0
2024-10-15,89,1,228,8,23
2024-10-15,32,1,160,17,35
2024-10-15,116,1,101,21,33
2024-10-15,5,1,284,10,13
2024-10-15,124,1,68,9,28
2024-10-15,43,1,125,1,31
2024-10-15,115,1,182,28,12
2024-10-15,82,1,69,43,2
2024-10-15,27,1,122,4,25
2024-10-15,114,1,202,22,18
2024-10-15,49,1,81,20,22
2024-10-15,52,1,41,4,16
2024-10-15,118,1,47,4,12
2024-10-15,23,1,148,33,32
2024-10-15,70,1,50,26,38
2024-10-15,47,1,248,7,22
2024-10-15,140,1,30,13,7
2024-10-15,73,1,147,38,30
2024-10-15,61,1,100,42,3
2024-10-15,77,1,66,47,17
2024-10-15,8,1,0,1,34
2024-10-15,39,1,269,3,15
2024-10-15,101,1,271,23,11
2024-10-15,67,1,187,19,5
2024-10-15,33,1,192,10,3
2024-10-15,14,1,147,14,34
2024-10-15,81,1,49,25,35
2024-10-15,28,1,201,13,21
2024-10-15,136,1,284,33,38
2024-10-15,87,1,242,49,27
2024-10-15,3,1,157,33,38
2024-10-15,97,1,216,48,4
2024-10-15,48,1,192,37,11
2024-10-15,59,1,234,8,13
2024-10-15,109,1,200,13,35
2024-10-15,147,1,104,38,30
2024-10-15,71,1,123,17,21
2024-10-15,11,1,176,5,37
2024-10-15,79,1,101,41,5
2024-10-15,35,1,104,37,15
2024-10-15,21,1,72,44,25
2024-10-15,68,1,169,27,34
2024-10-15,7,1,66,41,12
2024-10-15,69,1,117,45,37
2024-10-15,12,1,56,44,22
2024-10-15,100,1,220,27,29
2024-10-15,50,1,100,15,13
2024-10-15,90,1,127,47,0
2024-10-15,2,2,277,41,37
2024-10-15,68,2,30,10,34
2024-10-15,89,2,77,5,15
2024-10-15,19,2,104,32,13
2024-10-15,86,2,238,42,27
2024-10-15,29,2,75,30,15
2024-10-15,115,2,125,5,31
2024-10-15,118,2,290,28,21
2024-10-15,111,2,134,12,2
2024-10-15,69,2,241,9,20
2024-10-15,129,2,298,33,20
2024-10-15,70,2,164,34,0
2024-10-15,52,2,41,0,14
2024-10-15,77,2,173,32,7
2024-10-15,113,2,96,18,15
2024-10-15,50,2,259,39,2
2024-10-15,105,2,266,6,21
2024-10-15,56,2,92,16,34
2024-10-15,7,2,40,15,9
2024-10-15,108,2,61,40,37
2024-10-15,64,2,89,16,27
2024-10-15,62,2,133,18,27
2024-10-15,63,2,28,33,37
2024-10-15,88,2,284,40,16
2024-10-15,126,2,85,25,10
2024-10-15,73,2,41,30,19
2024-10-15,75,2,235,48,19
2024-10-15,94,2,53,22,28
2024-10-15,135,2,15,19,31
2024-10-15,41,2,253,31,13
2024-10-15,84,2,86,39,32
2024-10-15,121,2,192,10,6
2024-10-15,5,2,148,45,23
2024-10-15,53,2,37,8,33
2024-10-15,54,2,233,47,22
2024-10-15,83,2,228,43,30
2024-10-15,35,2,227,0,39
2024-10-15,99,2,111,49,24
2024-10-15,104,2,125,40,3
2024-10-15,45,2,54,38,9
2024-10-15,11,2,157,13,35
2024-10-15,119,2,177,6,5
2024-10-15,120,2,69,26,7
2024-10-15,148,2,277,44,26
2024-10-15,23,2,175,41,22
2024-10-15,144,2,250,48,39
2024-10-15,34,2,234,48,25
2024-10-15,71,2,31,38,36
2024-10-15,72,2,63,23,12
2024-10-15,66,2,90,32,21
2024-10-15,77,3,238,36,23
2024-10-15,47,3,190,40,16
2024-10-15,127,3,143,19,32
2024-10-15,118,3,187,31,15
2024-10-15,24,3,189,24,20
2024-10-15,90,3,220,5,3
2024-10-15,140,3,87,41,1
2024-10-15,134,3,179,19,8
2024-10-15,30,3,176,1,1
2024-10-15,36,3,169,12,31
2024-10-15,107,3,278,49,1
2024-10-15,146,3,205,15,4
2024-10-15,97,3,87,39,39
2024-10-15,31,3,274,35,20
2024-10-15,5,3,71,3,34
2024-10-15,128,3,157,48,16
2024-10-15,66,3,146,41,38
2024-10-15,142,3,123,0,5
2024-10-15,149,3,155,13,11
2024-10-15,139,3,143,42,0
2024-10-15,63,3,129,33,36
2024-10-15,26,3,281,49,13
2024-10-15,19,3,286,14,6
2024-10-15,138,3,241,42,32
2024-10-15,124,3,175,30,23
2024-10-15,72,3,106,39,10
2024-10-15,85,3,34,23,31
2024-10-15,55,3,92,40,22
2024-10-15,136,3,50,32,3
2024-10-15,147,3,270,3,4
2024-10-15,15,3,199,2,4
2024-10-15,123,3,307,47,9
2024-10-15,131,3,310,47,36
2024-10-15,21,3,189,28,12
2024-10-15,67,3,47,10,16
2024-10-15,11,3,237,8,3
2024-10-15,102,3,282,44,39
2024-10-15,94,3,257,7,20
2024-10-15,129,3,263,22,2
2024-10-15,95,3,192,1,9
2024-10-15,20,3,114,19,20
2024-10-15,101,3,159,17,24
2024-10-15,87,3,298,47,1
2024-10-15,103,3,235,32,1
2024-10-15,34,3,37,34,36
2024-10-15,116,3,63,9,18
2024-10-15,122,3,109,24,33
2024-10-15,76,3,56,35,1
2024-10-15,48,3,117,11,1
2024-10-15,148,3,297,24,23
2024-10-15,76,4,133,6,4
2024-10-15,29,4,297,33,27
2024-10-15,119,4,241,3,11
2024-10-15,31,4,254,13,37
2024-10-15,23,4,157,17,17
2024-10-15,22,4,109,15,37
2024-10-15,129,4,207,7,8
2024-10-15,20,4,41,27,25
2024-10-15,2,4,83,27,35
2024-10-15,78,4,219,28,12
2024-10-15,46,4,256,48,13
2024-10-15,91,4,39,17,20
2024-10-15,90,4,245,1,21
2024-10-15,92,4,52,46,24
2024-10-15,59,4,43,29,25
2024-10-15,32,4,72,6,23
2024-10-15,4,4,301,35,31
2024-10-15,40,4,184,22,28
2024-10-15,37,4,304,28,6
2024-10-15,67,4,282,30,24
2024-10-15,68,4,316,35,1
2024-10-15,114,4,39,16,35
2024-10-15,135,4,116,38,16
2024-10-15,118,4,87,10,28
2024-10-15,130,4,146,35,29
2024-10-15,138,4,160,18,38
2024-10-15,43,4,191,23,1
2024-10-15,28,4,261,17,13
2024-10-15,62,4,300,33,28
2024-10-15,124,4,97,23,31
2024-10-15,72,4,153,13,32
2024-10-15,150,4,223,49,32
2024-10-15,21,4,262,12,3
2024-10-15,97,4,151,19,4
2024-10-15,7,4,103,9,22
2024-10-15,12,4,107,22,3
2024-10-15,80,4,47,31,38
2024-10-15,94,4,189,32,39
2024-10-15,100,4,167,30,21
2024-10-15,70,4,227,9,17
2024-10-15,8,4,286,7,3
2024-10-15,17,4,140,18,31
2024-10-15,87,4,149,19,24
2024-10-15,30,4,315,47,13
2024-10-15,121,4,153,32,0
2024-10-15,116,4,142,41,13
2024-10-15,79,4,274,45,26
2024-10-15,105,4,140,3,33
2024-10-15,109,4,183,1,27
2024-10-15,133,4,233,24,11
2024-10-16,116,1,260,40,24
2024-10-16,95,1,240,45,6
2024-10-16,76,1,51,15,32
2024-10-16,84,1,64,45,6
2024-10-16,83,1,135,33,35
2024-10-16,14,1,241,47,2
2024-10-16,38,1,122,24,33
2024-10-16,112,1,121,27,29
2024-10-16,68,1,175,8,37
2024-10-16,71,1,53,40,12
2024-10-16,142,1,80,34,0
2024-10-16,120,1,189,43,5
2024-10-16,3,1,12,23,37
2024-10-16,28,1,242,42,35
2024-10-16,41,1,237,42,10
2024-10-16,115,1,52,6,12
2024-10-16,36,1,89,44,36
2024-10-16,101,1,45,39,28
2024-10-16,23,1,163,33,17
2024-10-16,119,1,54,3,22
2024-10-16,93,1,137,32,23
2024-10-16,65,1,237,41,16
2024-10-16,62,1,218,7,2
2024-10-16,118,1,294,49,23
2024-10-16,123,1,214,36,10
2024-10-16,29,1,231,27,5
2024-10-16,16,1,63,27,4
2024-10-16,37,1,173,35,18
2024-10-16,74,1,31,10,27
2024-10-16,104,1,104,2,7
2024-10-16,67,1,184,16,34
2024-10-16,26,1,300,26,21
2024-10-16,121,1,273,36,31
2024-10-16,64,1,71,21,36
2024-10-16,130,1,131,25,15
2024-10-16,69,1,190,22,15
2024-10-16,143,1,278,36,8
2024-10-16,110,1,213,38,35
2024-10-16,59,1,219,15,24
2024-10-16,82,1,84,15,28
2024-10-16,18,1,102,1,38
2024-10-16,87,1,219,22,8
2024-10-16,56,1,105,20,24
2024-10-16,125,1,86,2,22
2024-10-16,136,1,124,24,16
2024-10-16,63,1,159,22,15
2024-10-16,60,1,315,28,9
2024-10-16,61,1,254,43,0
2024-10-16,42,1,174,23,33
2024-10-16,43,1,259,13,19
2024-10-16,40,2,75,2,11
2024-10-16,71,2,123,41,33
2024-10-16,36,2,320,46,23
2024-10-16,1,2,261,25,39
2024-10-16,120,2,185,12,6
2024-10-16,126,2,276,44,17
2024-10-16,131,2,305,27,14
2024-10-16,85,2,153,36,32
2024-10-16,106,2,115,18,6
2024-10-16,101,2,191,34,31
2024-10-16,65,2,164,20,14
2024-10-16,34,2,267,37,2
2024-10-16,107,2,78,10,2
2024-10-16,72,2,120,34,29
2024-10-16,19,2,166,22,33
2024-10-16,33,2,281,15,20
2024-10-16,148,2,200,40,0
2024-10-16,42,2,41,27,13
2024-10-16,25,2,139,37,21
2024-10-16,77,2,223,26,35
2024-10-16,18,2,292,34,22
2024-10-16,141,2,35,25,12
2024-10-16,146,2,290,46,34
2024-10-16,59,2,234,28,31
2024-10-16,113,2,283,45,3
2024-10-16,14,2,106,16,10
2024-10-16,28,2,93,43,17
2024-10-16,20,2,184,28,35
2024-10-16,130,2,34,0,0
2024-10-16,56,2,63,9,27
2024-10-16,49,2,182,16,23
2024-10-16,144,2,52,36,36
2024-10-16,63,2,44,46,27
2024-10-16,58,2,192,18,31
2024-10-16,75,2,286,48,20
2024-10-16,129,2,281,43,37
2024-10-16,112,2,65,43,1
2024-10-16,149,2,112,48,18
2024-10-16,68,2,53,41,12
2024-10-16,117,2,137,45,12
2024-10-16,57,2,174,39,8
2024-10-16,125,2,57,18,9
2024-10-16,118,2,48,37,37
2024-10-16,29,2,212,20,31
2024-10-16,62,2,205,4,32
2024-10-16,43,2,178,44,29
2024-10-16,47,2,118,30,19
2024-10-16,122,2,176,48,18
2024-10-16,64,2,246,34,31
2024-10-16,6,2,52,44,27
2024-10-16,94,3,288,14,5
2024-10-16,148,3,266,19,3
2024-10-16,121,3,231,49,19
2024-10-16,96,3,144,2,13
2024-10-16,107,3,62,7,25
2024-10-16,10,3,275,41,5
2024-10-16,13,3,82,35,29
2024-10-16,27,3,119,24,33
2024-10-16,133,3,101,25,37
2024-10-16,62,3,28,15,18
2024-10-16,110,3,47,28,9
2024-10-16,76,3,197,14,10
2024-10-16,82,3,146,32,34
2024-10-16,128,3,156,40,21
2024-10-16,19,3,114,44,10
2024-10-16,122,3,173,2,14
2024-10-16,41,3,265,27,3
2024-10-16,15,3,86,22,32
2024-10-16,47,3,169,2,13
2024-10-16,136,3,109,10,36
2024-10-16,57,3,163,20,11
2024-10-16,74,3,199,47,31
2024-10-16,24,3,179,32,0
2024-10-16,28,3,244,37,34
2024-10-16,83,3,86,16,27
2024-10-16,125,3,127,0,38
2024-10-16,72,3,25,17,25
2024-10-16,60,3,227,37,34
2024-10-16,87,3,44,39,35
2024-10-16,147,3,238,14,16
2024-10-16,29,3,195,1,15
2024-10-16,137,3,83,45,35
2024-10-16,43,3,71,16,34
2024-10-16,144,3,48,14,35
2024-10-16,56,3,185,2,24
2024-10-16,95,3,158,0,3
2024-10-16,31,3,78,28,31
2024-10-16,81,3,168,44,23
2024-10-16,123,3,253,11,13
2024-10-16,39,3,223,16,15
2024-10-16,86,3,305,33,4
2024-10-16,71,3,243,38,36
2024-10-16,99,3,66,33,35
2024-10-16,119,3,103,32,17
2024-10-16,35,3,234,33,13
2024-10-16,12,3,179,15,38
2024-10-16,20,3,97,12,13
2024-10-16,131,3,185,36,9
2024-10-16,46,3,118,49,0
2024-10-16,59,3,192,30,33
2024-10-16,144,4,322,30,0
2024-10-16,87,4,297,47,17
2024-10-16,45,4,231,25,23
2024-10-16,104,4,266,31,18
2024-10-16,137,4,242,15,30
2024-10-16,146,4,294,16,15
2024-10-16,14,4,141,16,20
2024-10-16,121,4,231,25,26
2024-10-16,77,4,238,35,15
2024-10-16,16,4,31,10,0
2024-10-16,10,4,308,45,6
2024-10-16,44,4,258,36,23
2024-10-16,124,4,117,15,3
2024-10-16,62,4,117,39,21
2024-10-16,15,4,320,48,3
2024-10-16,31,4,282,29,32
2024-10-16,48,4,243,32,13
2024-10-16,103,4,54,6,25
2024-10-16,90,4,105,13,36
2024-10-16,7,4,289,40,13
2024-10-16,72,4,225,12,25
2024-10-16,23,4,310,42,16
2024-10-16,150,4,87,42,16
2024-10-16,4,4,42,8,9
2024-10-16,22,4,195,3,36
2024-10-16,136,4,48,14,29
2024-10-16,38,4,197,9,39
2024-10-16,52,4,103,15,0
2024-10-16,76,4,258,28,4
2024-10-16,36,4,179,5,7
2024-10-16,6,4,259,36,24
2024-10-16,79,4,260,19,25
2024-10-16,81,4,262,15,35
2024-10-16,91,4,181,8,32
2024-10-16,8,4,204,47,24
2024-10-16,88,4,110,40,14
2024-10-16,68,4,267,28,7
2024-10-16,120,4,27,29,36
2024-10-16,75,4,325,35,1
2024-10-16,42,4,249,24,20
2024-10-16,99,4,200,11,36
2024-10-16,123,4,144,32,4
2024-10-16,1,4,54,9,9
2024-10-16,143,4,210,20,26
2024-10-16,29,4,225,24,3
2024-10-16,28,4,189,16,21
2024-10-16,127,4,227,5,29
2024-10-16,126,4,48,44,26
2024-10-16,21,4,76,17,30
2024-10-16,37,4,81,27,1
2024-10-17,17,1,137,10,5
2024-10-17,76,1,3,10,34
2024-10-17,142,1,69,18,11
2024-10-17,18,1,297,43,39
2024-10-17,38,1,94,46,27
2024-10-17,113,1,44,36,34
2024-10-17,98,1,62,10,32
2024-10-17,3,1,219,26,3
2024-10-17,69,1,254,8,34
2024-10-17,51,1,266,26,6
2024-10-17,55,1,27,1,18
2024-10-17,93,1,257,45,25
2024-10-17,13,1,218,31,1
2024-10-17,132,1,80,40,19
2024-10-17,44,1,120,28,34
2024-10-17,102,1,273,14,25
2024-10-17,33,1,183,28,5
2024-10-17,49,1,241,32,27
2024-10-17,139,1,106,6,39
2024-10-17,124,1,194,45,33
2024-10-17,60,1,68,21,35
2024-10-17,148,1,45,2,10
2024-10-17,127,1,291,35,33
2024-10-17,95,1,236,42,20
2024-10-17,77,1,261,29,0
2024-10-17,108,1,86,16,29
2024-10-17,103,1,191,6,32
2024-10-17,66,1,252,30,6
2024-10-17,133,1,210,23,31
2024-10-17,126,1,202,8,12
2024-10-17,58,1,176,2,8
2024-10-17,129,1,200,15,6
2024-10-17,143,1,271,35,37
2024-10-17,134,1,76,25,21
2024-10-17,68,1,183,26,1
2024-10-17,91,1,185,17,24
2024-10-17,147,1,56,22,4
2024-10-17,120,1,303,42,14
2024-10-17,72,1,110,37,21
2024-10-17,21,1,187,3,33
2024-10-17,106,1,125,2,15
2024-10-17,7,1,125,17,11
2024-10-17,131,1,14,3,39
2024-10-17,54,1,180,34,24
2024-10-17,140,1,100,29,38
2024-10-17,16,1,129,26,21
2024-10-17,59,1,44,13,32
2024-10-17,122,1,215,39,4
2024-10-17,146,1,212,38,19
2024-10-17,27,1,191,20,31
2024-10-17,22,2,80,0,6
2024-10-17,96,2,58,5,2
2024-10-17,49,2,130,39,15
2024-10-17,7,2,32,42,32
2024-10-17,12,2,310,46,17
2024-10-17,40,2,180,10,11
2024-10-17,26,2,117,49,27
2024-10-17,59,2,100,24,27
2024-10-17,19,2,217,10,35
2024-10-17,84,2,65,33,24
2024-10-17,101,2,252,48,30
2024-10-17,88,2,230,41,30
2024-10-17,87,2,60,49,24
2024-10-17,24,2,193,26,13
2024-10-17,77,2,241,12,3
2024-10-17,55,2,227,26,30
2024-10-17,63,2,169,48,31
2024-10-17,139,2,197,38,16
2024-10-17,131,2,74,7,0
2024-10-17,123,2,43,26,16
2024-10-17,72,2,280,30,2
2024-10-17,81,2,50,21,28
2024-10-17,65,2,170,31,11
2024-10-17,52,2,83,49,37
2024-10-17,35,2,228,40,25
2024-10-17,85,2,253,3,13
2024-10-17,64,2,91,9,24
2024-10-17,10,2,228,4,24
2024-10-17,141,2,93,3,35
2024-10-17,61,2,88,41,1
2024-10-17,93,2,264,16,21
2024-10-17,90,2,115,17,27
2024-10-17,79,2,286,14,11
2024-10-17,32,2,275,38,28
2024-10-17,78,2,223,44,30
2024-10-17,50,2,43,25,17
2024-10-17,83,2,209,17,15
2024-10-17,118,2,289,2,2
2024-10-17,125,2,54,14,20
2024-10-17,143,2,209,17,38
2024-10-17,53,2,113,32,39
2024-10-17,13,2,218,12,18
2024-10-17,80,2,196,40,0
2024-10-17,128,2,55,7,27
2024-10-17,69,2,110,38,0
2024-10-17,138,2,120,11,18
2024-10-17,94,2,289,49,12
2024-10-17,145,2,282,26,25
2024-10-17,142,2,181,7,27
2024-10-17,71,2,93,20,21
2024-10-17,133,3,192,22,20
2024-10-17,33,3,256,43,10
2024-10-17,116,3,232,33,18
2024-10-17,1,3,67,6,21
2024-10-17,115,3,27,7,36
2024-10-17,131,3,175,15,25
2024-10-17,40,3,146,30,21
2024-10-17,79,3,206,37,29
2024-10-17,12,3,251,26,20
2024-10-17,103,3,95,43,9
2024-10-17,69,3,203,27,2
2024-10-17,99,3,215,16,25
2024-10-17,118,3,316,30,3
2024-10-17,41,3,232,32,11
2024-10-17,142,3,137,9,9
2024-10-17,102,3,258,35,23
2024-10-17,120,3,221,11,3
2024-10-17,145,3,267,34,22
